Unnamed: 0,image,qalign_point,score
698,image_232_2.jpg,3.09,2.84
699,image_233_0.jpg,7.95,7.27
700,image_233_1.jpg,7.88,8.48
701,image_233_2.jpg,2.75,2.54
702,image_234_0.jpg,8.12,7.64
703,image_234_1.jpg,7.88,8.48
704,image_234_2.jpg,3.22,3.01
705,image_235_0.jpg,7.36,6.89
706,image_235_1.jpg,7.45,7.76
707,image_235_2.jpg,2.77,2.33
708,image_236_0.jpg,6.13,5.82
709,image_236_1.jpg,6.0,6.45
710,image_236_2.jpg,2.91,2.66
711,image_237_0.jpg,7.91,7.58
712,image_237_1.jpg,7.94,8.3
713,image_237_2.jpg,3.16,2.61
714,image_238_0.jpg,7.29,6.94
715,image_238_1.jpg,7.6,8.13
716,image_238_2.jpg,2.6,2.46
717,image_239_0.jpg,7.45,7.14
718,image_239_1.jpg,7.18,7.55
719,image_239_2.jpg,2.43,2.05
720,image_240_0.jpg,8.74,8.03
721,image_240_1.jpg,8.03,8.38
722,image_240_2.jpg,3.12,2.78
723,image_241_0.jpg,7.19,7.27
724,image_241_1.jpg,7.48,8.44
725,image_241_2.jpg,2.93,2.59
726,image_242_0.jpg,8.06,7.34
727,image_242_1.jpg,7.88,8.33
728,image_242_2.jpg,2.88,2.67
729,image_243_0.jpg,8.12,7.46
730,image_243_1.jpg,8.12,8.29
731,image_243_2.jpg,3.18,2.8
732,image_244_0.jpg,8.71,7.98
733,image_244_1.jpg,8.67,8.8
734,image_244_2.jpg,3.03,2.62
735,image_245_0.jpg,8.18,7.92
736,image_245_1.jpg,7.58,7.98
737,image_245_2.jpg,3.68,3.33
738,image_246_0.jpg,7.77,7.43
739,image_246_1.jpg,7.9,8.5
740,image_246_2.jpg,2.81,2.76
741,image_247_0.jpg,8.16,7.18
742,image_247_1.jpg,8.22,8.65
743,image_247_2.jpg,3.29,2.78
744,image_248_0.jpg,8.11,7.66
745,image_248_1.jpg,8.09,8.51
746,image_248_2.jpg,3.13,3.13
747,image_249_0.jpg,7.51,7.02
748,image_249_1.jpg,7.37,7.61
749,image_249_2.jpg,3.15,2.77
750,image_250_0.jpg,7.56,6.95
751,image_250_1.jpg,7.41,8.0
752,image_250_2.jpg,2.89,2.41
753,image_251_0.jpg,8.19,7.49
754,image_251_1.jpg,8.01,8.49
755,image_251_2.jpg,3.62,3.02
756,image_252_0.jpg,7.11,6.84
757,image_252_1.jpg,6.06,6.68
758,image_252_2.jpg,2.48,2.16
759,image_253_0.jpg,7.71,7.45
760,image_253_1.jpg,6.99,7.57
761,image_253_2.jpg,2.66,2.48
762,image_254_0.jpg,7.25,7.13
763,image_254_1.jpg,7.46,8.08
764,image_254_2.jpg,2.85,2.52
765,image_255_0.jpg,7.82,7.41
766,image_255_1.jpg,7.59,8.12
767,image_255_2.jpg,3.55,3.26
768,image_256_0.jpg,6.79,6.55
769,image_256_1.jpg,6.85,7.53
770,image_256_2.jpg,2.87,2.38
771,image_257_0.jpg,7.59,7.19
772,image_257_1.jpg,4.8,5.74
773,image_257_2.jpg,3.19,2.6
774,image_258_0.jpg,7.44,7.31
775,image_258_1.jpg,7.64,8.25
776,image_258_2.jpg,3.02,2.8
777,image_259_0.jpg,6.94,6.71
778,image_259_1.jpg,7.79,8.04
779,image_259_2.jpg,2.82,2.41
780,image_260_0.jpg,8.47,7.84
781,image_260_1.jpg,8.47,8.99
782,image_260_2.jpg,3.47,3.08
783,image_261_0.jpg,8.34,7.95
784,image_261_1.jpg,8.23,8.74
785,image_261_2.jpg,3.45,3.18
786,image_262_0.jpg,6.9,6.58
787,image_262_1.jpg,7.11,7.77
788,image_262_2.jpg,3.03,2.69
789,image_263_0.jpg,7.26,6.77
790,image_263_1.jpg,7.41,7.84
791,image_263_2.jpg,3.08,2.46
792,image_264_0.jpg,7.53,7.22
793,image_264_1.jpg,7.36,8.1
794,image_264_2.jpg,3.44,3.03
795,image_265_0.jpg,7.5,7.14
796,image_265_1.jpg,7.05,7.53
797,image_265_2.jpg,3.2,2.82
798,image_266_0.jpg,6.61,6.41
799,image_266_1.jpg,6.57,7.11
800,image_266_2.jpg,3.17,2.62
801,image_267_0.jpg,7.63,6.97
802,image_267_1.jpg,7.62,8.18
803,image_267_2.jpg,2.85,2.44
804,image_268_0.jpg,7.76,7.34
805,image_268_1.jpg,7.68,8.47
806,image_268_2.jpg,3.23,2.57
807,image_269_0.jpg,7.53,6.89
808,image_269_1.jpg,7.14,8.0
809,image_269_2.jpg,2.92,2.78
810,image_270_0.jpg,7.33,6.78
811,image_270_1.jpg,7.13,7.85
812,image_270_2.jpg,2.81,2.59
813,image_271_0.jpg,7.28,6.79
814,image_271_1.jpg,7.24,7.52
815,image_271_2.jpg,3.25,2.53
816,image_272_0.jpg,7.85,7.37
817,image_272_1.jpg,7.96,8.45
818,image_272_2.jpg,3.98,3.31
819,image_273_0.jpg,7.11,6.65
820,image_273_1.jpg,7.32,7.9
821,image_273_2.jpg,3.29,2.7
822,image_274_0.jpg,8.06,7.31
823,image_274_1.jpg,8.02,8.41
824,image_274_2.jpg,2.82,2.57
825,image_275_0.jpg,7.84,7.18
826,image_275_1.jpg,7.91,8.28
827,image_275_2.jpg,2.88,2.63
828,image_276_0.jpg,7.57,7.07
829,image_276_1.jpg,7.61,7.81
830,image_276_2.jpg,2.85,2.64
831,image_277_0.jpg,7.73,7.4
832,image_277_1.jpg,7.4,7.85
833,image_277_2.jpg,3.1,2.82
834,image_278_0.jpg,7.06,6.56
835,image_278_1.jpg,6.63,7.23
836,image_278_2.jpg,2.72,2.41
837,image_279_0.jpg,8.18,7.86
838,image_279_1.jpg,7.67,7.98
839,image_279_2.jpg,3.1,2.72
840,image_280_0.jpg,6.57,6.06
841,image_280_1.jpg,5.31,6.17
842,image_280_2.jpg,2.12,1.69
843,image_281_0.jpg,7.77,7.41
844,image_281_1.jpg,7.33,7.78
845,image_281_2.jpg,3.04,2.52
846,image_282_0.jpg,8.4,7.86
847,image_282_1.jpg,8.59,8.79
848,image_282_2.jpg,3.51,3.11
849,image_283_0.jpg,8.4,7.75
850,image_283_1.jpg,7.4,7.87
851,image_283_2.jpg,3.22,2.94
852,image_284_0.jpg,8.2,7.75
853,image_284_1.jpg,8.53,8.91
854,image_284_2.jpg,3.81,3.44
855,image_285_0.jpg,7.01,6.68
856,image_285_1.jpg,7.53,7.89
857,image_285_2.jpg,2.78,2.55
858,image_286_0.jpg,8.13,7.46
859,image_286_1.jpg,8.0,8.44
860,image_286_2.jpg,3.31,2.96
861,image_287_0.jpg,7.43,6.99
862,image_287_1.jpg,7.39,7.68
863,image_287_2.jpg,2.56,2.24
864,image_288_0.jpg,7.75,7.25
865,image_288_1.jpg,7.83,8.28
866,image_288_2.jpg,2.88,2.68
867,image_289_0.jpg,7.54,5.93
868,image_289_1.jpg,7.37,7.93
869,image_289_2.jpg,2.48,2.02
870,image_290_0.jpg,7.7,7.32
871,image_290_1.jpg,6.94,7.58
872,image_290_2.jpg,2.54,2.14
873,image_291_0.jpg,6.05,5.6
874,image_291_1.jpg,4.95,5.48
875,image_291_2.jpg,2.51,2.03
876,image_292_0.jpg,7.39,6.98
877,image_292_1.jpg,8.14,8.52
878,image_292_2.jpg,3.21,2.77
879,image_293_0.jpg,6.68,6.3
880,image_293_1.jpg,7.42,7.96
881,image_293_2.jpg,3.1,2.78
882,image_294_0.jpg,7.13,6.78
883,image_294_1.jpg,5.77,6.99
884,image_294_2.jpg,2.89,2.32
885,image_295_0.jpg,7.99,7.34
886,image_295_1.jpg,8.34,8.37
887,image_295_2.jpg,3.44,3.1
888,image_296_0.jpg,7.49,7.12
889,image_296_1.jpg,7.64,7.98
890,image_296_2.jpg,3.45,2.99
891,image_297_0.jpg,8.39,7.55
892,image_297_1.jpg,8.74,8.67
893,image_297_2.jpg,3.08,2.91
894,image_298_0.jpg,7.59,6.95
895,image_298_1.jpg,8.49,8.76
896,image_298_2.jpg,3.08,2.7
897,image_299_0.jpg,7.85,7.32
898,image_299_1.jpg,8.2,8.53
899,image_299_2.jpg,2.72,2.3
900,image_300_0.jpg,8.25,7.67
901,image_300_1.jpg,8.07,8.46
902,image_300_2.jpg,3.21,2.96
903,image_301_0.jpg,6.8,6.59
904,image_301_1.jpg,7.78,7.96
905,image_301_2.jpg,3.04,3.03
906,image_302_0.jpg,7.29,7.15
907,image_302_1.jpg,7.08,7.66
908,image_302_2.jpg,3.0,2.44
909,image_303_0.jpg,7.58,7.12
910,image_303_1.jpg,7.36,7.67
911,image_303_2.jpg,3.02,2.83
912,image_304_0.jpg,8.32,7.75
913,image_304_1.jpg,7.71,8.18
914,image_304_2.jpg,3.82,3.32
915,image_305_0.jpg,6.79,6.64
916,image_305_1.jpg,5.92,6.51
917,image_305_2.jpg,3.15,2.78
918,image_306_0.jpg,7.85,7.67
919,image_306_1.jpg,8.04,8.52
920,image_306_2.jpg,3.83,3.25
921,image_307_0.jpg,7.57,7.15
922,image_307_1.jpg,7.93,8.28
923,image_307_2.jpg,3.79,3.26
924,image_308_0.jpg,7.61,7.16
925,image_308_1.jpg,7.71,8.29
926,image_308_2.jpg,3.41,2.92
927,image_309_0.jpg,7.23,6.86
928,image_309_1.jpg,7.71,8.03
929,image_309_2.jpg,2.87,2.71
930,image_310_0.jpg,7.71,7.4
931,image_310_1.jpg,7.85,8.41
932,image_310_2.jpg,3.44,2.99
933,image_311_0.jpg,7.43,6.95
934,image_311_1.jpg,7.92,8.34
935,image_311_2.jpg,3.58,3.04
936,image_312_0.jpg,7.8,7.54
937,image_312_1.jpg,8.3,8.59
938,image_312_2.jpg,3.22,2.82
939,image_313_0.jpg,7.4,7.06
940,image_313_1.jpg,7.17,7.63
941,image_313_2.jpg,3.22,2.94
942,image_314_0.jpg,7.26,7.06
943,image_314_1.jpg,5.49,6.19
944,image_314_2.jpg,2.96,2.71
945,image_315_0.jpg,7.49,7.28
946,image_315_1.jpg,7.49,7.92
947,image_315_2.jpg,3.35,2.97
948,image_316_0.jpg,7.2,7.03
949,image_316_1.jpg,8.02,8.13
950,image_316_2.jpg,3.76,3.19
951,image_317_0.jpg,7.72,7.26
952,image_317_1.jpg,7.98,8.26
953,image_317_2.jpg,2.75,2.46
954,image_318_0.jpg,7.83,7.53
955,image_318_1.jpg,7.01,7.4
956,image_318_2.jpg,2.72,2.37
957,image_319_0.jpg,7.7,7.33
958,image_319_1.jpg,7.23,7.54
959,image_319_2.jpg,2.66,2.25
960,image_320_0.jpg,7.4,7.15
961,image_320_1.jpg,8.03,8.1
962,image_320_2.jpg,3.01,2.85
963,image_321_0.jpg,7.18,6.84
964,image_321_1.jpg,6.84,7.13
965,image_321_2.jpg,3.34,2.84
966,image_322_0.jpg,7.84,7.58
967,image_322_1.jpg,8.08,8.57
968,image_322_2.jpg,3.3,2.85
969,image_323_0.jpg,7.94,7.33
970,image_323_1.jpg,8.06,8.1
971,image_323_2.jpg,3.86,3.54
972,image_324_0.jpg,8.05,7.61
973,image_324_1.jpg,8.15,8.45
974,image_324_2.jpg,3.76,3.49
975,image_325_0.jpg,6.31,6.13
976,image_325_1.jpg,6.48,7.14
977,image_325_2.jpg,2.28,2.15
978,image_326_0.jpg,7.28,6.77
979,image_326_1.jpg,6.59,7.08
980,image_326_2.jpg,3.08,2.67
981,image_327_0.jpg,8.17,7.56
982,image_327_1.jpg,7.28,7.89
983,image_327_2.jpg,2.75,2.58
984,image_328_0.jpg,6.96,6.45
985,image_328_1.jpg,7.3,7.69
986,image_328_2.jpg,2.99,2.57
987,image_329_0.jpg,7.49,7.16
988,image_329_1.jpg,7.53,7.96
989,image_329_2.jpg,3.13,2.51
990,image_330_0.jpg,7.27,6.86
991,image_330_1.jpg,7.46,7.89
992,image_330_2.jpg,2.89,2.72
993,image_331_0.jpg,7.43,7.08
994,image_331_1.jpg,7.58,7.92
995,image_331_2.jpg,3.27,2.72
996,image_332_0.jpg,7.5,7.05
997,image_332_1.jpg,7.5,7.92
998,image_332_2.jpg,3.05,2.69
999,image_333_0.jpg,6.25,5.93
1000,image_333_1.jpg,7.16,7.58
1001,image_333_2.jpg,1.98,1.46
1002,image_334_0.jpg,8.47,7.79
1003,image_334_1.jpg,8.7,8.83
1004,image_334_2.jpg,2.57,2.21
1005,image_335_0.jpg,6.77,6.48
1006,image_335_1.jpg,5.92,6.97
1007,image_335_2.jpg,2.86,2.28
1008,image_336_0.jpg,7.32,6.91
1009,image_336_1.jpg,5.74,6.34
1010,image_336_2.jpg,2.84,2.5
1011,image_337_0.jpg,7.69,7.3
1012,image_337_1.jpg,8.36,8.72
1013,image_337_2.jpg,3.17,2.76
1014,image_338_0.jpg,7.08,6.72
1015,image_338_1.jpg,7.32,7.88
1016,image_338_2.jpg,2.47,2.02
1017,image_339_0.jpg,6.91,6.8
1018,image_339_1.jpg,5.98,6.46
1019,image_339_2.jpg,3.08,2.6
1020,image_340_0.jpg,7.33,6.9
1021,image_340_1.jpg,7.14,7.52
1022,image_340_2.jpg,2.74,2.35
1023,image_341_0.jpg,7.34,7.01
1024,image_341_1.jpg,8.06,8.39
1025,image_341_2.jpg,2.92,2.72
1026,image_342_0.jpg,7.78,7.27
1027,image_342_1.jpg,8.08,8.6
1028,image_342_2.jpg,3.66,3.32
1029,image_343_0.jpg,7.66,7.28
1030,image_343_1.jpg,7.81,8.24
1031,image_343_2.jpg,2.88,2.46
1032,image_344_0.jpg,6.77,6.27
1033,image_344_1.jpg,7.08,7.46
1034,image_344_2.jpg,2.8,2.51
1035,image_345_0.jpg,7.27,6.88
1036,image_345_1.jpg,6.74,7.52
1037,image_345_2.jpg,2.73,2.28
1038,image_346_0.jpg,8.04,7.52
1039,image_346_1.jpg,6.93,7.48
1040,image_346_2.jpg,2.97,2.54
1041,image_347_0.jpg,7.41,7.04
1042,image_347_1.jpg,7.29,7.95
1043,image_347_2.jpg,3.33,2.94
1044,image_348_0.jpg,6.98,6.45
1045,image_348_1.jpg,6.93,7.48
1046,image_348_2.jpg,3.5,3.04
1047,image_349_0.jpg,7.07,6.76
1048,image_349_1.jpg,7.27,7.76
1049,image_349_2.jpg,2.67,2.37
1050,image_350_0.jpg,8.87,8.12
1051,image_350_1.jpg,8.22,8.49
1052,image_350_2.jpg,3.42,2.93
1053,image_351_0.jpg,7.41,7.1
1054,image_351_1.jpg,6.32,6.94
1055,image_351_2.jpg,2.65,2.65
1056,image_352_0.jpg,8.48,7.71
1057,image_352_1.jpg,3.43,3.99
1058,image_352_2.jpg,2.14,1.6
1059,image_353_0.jpg,7.09,6.61
1060,image_353_1.jpg,7.5,7.98
1061,image_353_2.jpg,2.73,2.52
1062,image_354_0.jpg,8.28,7.89
1063,image_354_1.jpg,8.06,8.48
1064,image_354_2.jpg,3.8,3.53
1065,image_355_0.jpg,7.45,7.09
1066,image_355_1.jpg,7.68,8.14
1067,image_355_2.jpg,3.41,3.1
1068,image_356_0.jpg,7.17,6.95
1069,image_356_1.jpg,7.77,8.12
1070,image_356_2.jpg,2.87,2.75
1071,image_357_0.jpg,5.77,5.8
1072,image_357_1.jpg,7.17,7.46
1073,image_357_2.jpg,2.88,2.43
1074,image_358_0.jpg,8.16,7.77
1075,image_358_1.jpg,7.94,8.42
1076,image_358_2.jpg,3.18,2.55
1077,image_359_0.jpg,5.24,5.14
1078,image_359_1.jpg,4.19,5.19
1079,image_359_2.jpg,2.4,1.92
1080,image_360_0.jpg,4.53,4.54
1081,image_360_1.jpg,5.68,6.46
1082,image_360_2.jpg,2.74,2.33
1083,image_361_0.jpg,7.51,7.37
1084,image_361_1.jpg,7.49,8.09
1085,image_361_2.jpg,3.11,2.95
1086,image_362_0.jpg,7.64,7.35
1087,image_362_1.jpg,7.77,8.61
1088,image_362_2.jpg,3.31,2.9
1089,image_363_0.jpg,8.54,8.04
1090,image_363_1.jpg,7.61,8.28
1091,image_363_2.jpg,3.45,3.08
1092,image_364_0.jpg,8.27,7.8
1093,image_364_1.jpg,8.47,8.95
1094,image_364_2.jpg,3.24,2.94
1095,image_365_0.jpg,7.0,6.71
1096,image_365_1.jpg,7.64,8.19
1097,image_365_2.jpg,3.71,3.42
1098,image_366_0.jpg,7.46,7.16
1099,image_366_1.jpg,7.45,8.04
1100,image_366_2.jpg,3.54,3.2
1101,image_367_0.jpg,6.64,6.64
1102,image_367_1.jpg,7.82,8.45
1103,image_367_2.jpg,3.19,2.83
1104,image_368_0.jpg,7.63,7.14
1105,image_368_1.jpg,8.33,8.43
1106,image_368_2.jpg,3.48,2.93
1107,image_369_0.jpg,7.62,7.24
1108,image_369_1.jpg,7.83,8.19
1109,image_369_2.jpg,3.63,3.29
1110,image_370_0.jpg,7.26,7.14
1111,image_370_1.jpg,8.01,8.54
1112,image_370_2.jpg,3.02,2.73
1113,image_371_0.jpg,4.76,4.93
1114,image_371_1.jpg,6.9,7.4
1115,image_371_2.jpg,2.84,2.32
1116,image_372_0.jpg,6.68,6.71
1117,image_372_1.jpg,7.71,8.41
1118,image_372_2.jpg,2.98,2.64
1119,image_373_0.jpg,7.93,7.36
1120,image_373_1.jpg,7.54,8.19
1121,image_373_2.jpg,2.47,2.22
1122,image_374_0.jpg,7.91,7.57
1123,image_374_1.jpg,7.52,8.41
1124,image_374_2.jpg,2.68,2.57
1125,image_375_0.jpg,7.84,7.37
1126,image_375_1.jpg,7.57,7.97
1127,image_375_2.jpg,2.91,2.44
1128,image_376_0.jpg,6.31,6.17
1129,image_376_1.jpg,6.14,6.78
1130,image_376_2.jpg,2.97,2.74
1131,image_377_0.jpg,7.95,7.44
1132,image_377_1.jpg,7.29,7.75
1133,image_377_2.jpg,2.7,2.56
1134,image_378_0.jpg,7.79,7.5
1135,image_378_1.jpg,7.18,7.58
1136,image_378_2.jpg,2.66,2.53
1137,image_379_0.jpg,7.74,7.45
1138,image_379_1.jpg,7.83,8.31
1139,image_379_2.jpg,3.47,3.25
1140,image_380_0.jpg,7.98,7.48
1141,image_380_1.jpg,7.73,8.22
1142,image_380_2.jpg,2.8,2.52
1143,image_381_0.jpg,6.95,6.68
1144,image_381_1.jpg,7.27,7.66
1145,image_381_2.jpg,1.81,1.72
1146,image_382_0.jpg,8.4,7.74
1147,image_382_1.jpg,8.46,8.48
1148,image_382_2.jpg,3.96,3.57
1149,image_383_0.jpg,7.67,7.34
1150,image_383_1.jpg,7.81,8.33
1151,image_383_2.jpg,2.79,2.41
1152,image_384_0.jpg,7.76,7.14
1153,image_384_1.jpg,7.96,8.38
1154,image_384_2.jpg,2.67,2.42
1155,image_385_0.jpg,8.11,7.76
1156,image_385_1.jpg,8.16,8.58
1157,image_385_2.jpg,3.87,3.47
1158,image_386_0.jpg,8.12,7.51
1159,image_386_1.jpg,7.81,8.19
1160,image_386_2.jpg,3.38,3.11
1161,image_387_0.jpg,8.0,7.52
1162,image_387_1.jpg,5.9,6.54
1163,image_387_2.jpg,2.93,2.63
1164,image_388_0.jpg,6.87,6.8
1165,image_388_1.jpg,7.14,7.66
1166,image_388_2.jpg,2.75,2.4
1167,image_389_0.jpg,6.81,6.68
1168,image_389_1.jpg,7.33,7.74
1169,image_389_2.jpg,2.82,2.59
1170,image_390_0.jpg,7.76,7.69
1171,image_390_1.jpg,7.84,8.42
1172,image_390_2.jpg,3.24,3.16
1173,image_391_0.jpg,7.58,6.96
1174,image_391_1.jpg,7.5,7.69
1175,image_391_2.jpg,2.84,2.44
1176,image_392_0.jpg,7.94,7.11
1177,image_392_1.jpg,7.14,7.5
1178,image_392_2.jpg,3.02,2.9
1179,image_393_0.jpg,8.41,7.82
1180,image_393_1.jpg,7.68,8.38
1181,image_393_2.jpg,3.15,2.92
1182,image_394_0.jpg,7.62,7.17
1183,image_394_1.jpg,7.64,7.92
1184,image_394_2.jpg,2.6,2.29
1185,image_395_0.jpg,7.67,7.47
1186,image_395_1.jpg,7.68,8.05
1187,image_395_2.jpg,2.57,2.54
1188,image_396_0.jpg,6.72,6.87
1189,image_396_1.jpg,6.18,7.13
1190,image_396_2.jpg,3.04,2.97
1191,image_397_0.jpg,8.49,7.78
1192,image_397_1.jpg,8.29,8.69
1193,image_397_2.jpg,3.87,3.48
1194,image_398_0.jpg,8.96,8.27
1195,image_398_1.jpg,8.72,9.19
1196,image_398_2.jpg,3.18,2.98
1197,image_399_0.jpg,8.02,7.4
1198,image_399_1.jpg,7.59,7.9
1199,image_399_2.jpg,2.77,2.53
1200,image_400_0.jpg,7.08,6.9
1201,image_400_1.jpg,6.91,7.46
1202,image_400_2.jpg,2.46,2.38
1203,image_401_0.jpg,7.06,6.76
1204,image_401_1.jpg,7.5,7.96
1205,image_401_2.jpg,2.92,2.4
1206,image_402_0.jpg,8.46,7.91
1207,image_402_1.jpg,7.68,8.14
1208,image_402_2.jpg,2.81,2.9
1209,image_403_0.jpg,7.64,7.2
1210,image_403_1.jpg,6.94,7.59
1211,image_403_2.jpg,2.61,2.71
1212,image_404_0.jpg,7.69,6.98
1213,image_404_1.jpg,6.38,6.97
1214,image_404_2.jpg,2.69,2.67
1215,image_405_0.jpg,7.47,6.86
1216,image_405_1.jpg,5.37,5.94
1217,image_405_2.jpg,2.17,1.52
1218,image_406_0.jpg,6.96,6.71
1219,image_406_1.jpg,5.54,6.56
1220,image_406_2.jpg,1.78,1.52
1221,image_407_0.jpg,5.98,5.78
1222,image_407_1.jpg,7.35,7.72
1223,image_407_2.jpg,1.67,1.25
1224,image_408_0.jpg,7.55,7.15
1225,image_408_1.jpg,7.49,8.02
1226,image_408_2.jpg,2.51,2.27
1227,image_409_0.jpg,8.52,8.07
1228,image_409_1.jpg,8.47,8.61
1229,image_409_2.jpg,3.31,3.06
1230,image_410_0.jpg,7.74,7.24
1231,image_410_1.jpg,7.76,8.08
1232,image_410_2.jpg,2.86,2.71
1233,image_411_0.jpg,7.39,7.0
1234,image_411_1.jpg,7.57,7.96
1235,image_411_2.jpg,2.65,2.47
1236,image_412_0.jpg,8.44,7.72
1237,image_412_1.jpg,6.93,7.84
1238,image_412_2.jpg,2.49,2.26
1239,image_413_0.jpg,5.94,5.72
1240,image_413_1.jpg,6.43,7.06
1241,image_413_2.jpg,2.72,2.47
1242,image_414_0.jpg,7.58,7.19
1243,image_414_1.jpg,7.62,8.25
1244,image_414_2.jpg,2.77,2.73
1245,image_415_0.jpg,7.65,7.19
1246,image_415_1.jpg,6.8,7.39
1247,image_415_2.jpg,3.06,2.72
1248,image_416_0.jpg,7.43,7.06
1249,image_416_1.jpg,7.5,8.19
1250,image_416_2.jpg,2.71,2.3
1251,image_417_0.jpg,8.27,7.92
1252,image_417_1.jpg,8.35,8.76
1253,image_417_2.jpg,3.56,3.2
1254,image_418_0.jpg,8.33,7.83
1255,image_418_1.jpg,7.78,8.24
1256,image_418_2.jpg,2.99,2.79
1257,image_419_0.jpg,8.27,7.79
1258,image_419_1.jpg,8.07,8.54
1259,image_419_2.jpg,3.13,2.84
1260,image_420_0.jpg,7.42,7.29
1261,image_420_1.jpg,4.51,5.0
1262,image_420_2.jpg,1.84,1.68
1263,image_421_0.jpg,8.18,7.64
1264,image_421_1.jpg,7.14,7.61
1265,image_421_2.jpg,2.16,1.72
1266,image_422_0.jpg,7.39,6.93
1267,image_422_1.jpg,6.97,7.52
1268,image_422_2.jpg,2.46,1.95
1269,image_423_0.jpg,5.83,5.65
1270,image_423_1.jpg,6.64,7.43
1271,image_423_2.jpg,2.69,2.48
1272,image_424_0.jpg,7.37,6.92
1273,image_424_1.jpg,7.28,7.79
1274,image_424_2.jpg,2.44,2.12
1275,image_425_0.jpg,7.83,7.4
1276,image_425_1.jpg,7.5,7.91
1277,image_425_2.jpg,2.97,2.68
1278,image_426_0.jpg,7.04,6.74
1279,image_426_1.jpg,6.57,7.29
1280,image_426_2.jpg,2.45,2.21
1281,image_427_0.jpg,5.5,5.28
1282,image_427_1.jpg,5.27,6.08
1283,image_427_2.jpg,2.96,2.62
1284,image_428_0.jpg,6.76,6.58
1285,image_428_1.jpg,7.17,7.66
1286,image_428_2.jpg,3.07,2.84
1287,image_429_0.jpg,7.74,7.32
1288,image_429_1.jpg,7.34,7.55
1289,image_429_2.jpg,2.81,2.55
1290,image_430_0.jpg,4.9,4.41
1291,image_430_1.jpg,7.88,8.13
1292,image_430_2.jpg,3.05,2.85
1293,image_431_0.jpg,5.03,4.78
1294,image_431_1.jpg,7.46,8.0
1295,image_431_2.jpg,3.1,2.75
1296,image_432_0.jpg,6.45,6.38
1297,image_432_1.jpg,5.87,6.6
1298,image_432_2.jpg,2.69,2.25
1299,image_433_0.jpg,7.26,6.79
1300,image_433_1.jpg,7.16,7.55
1301,image_433_2.jpg,3.39,2.82
1302,image_434_0.jpg,7.42,7.06
1303,image_434_1.jpg,7.63,7.96
1304,image_434_2.jpg,3.9,3.3
1305,image_435_0.jpg,5.67,5.62
1306,image_435_1.jpg,6.81,7.71
1307,image_435_2.jpg,2.31,2.38
1308,image_436_0.jpg,7.65,7.49
1309,image_436_1.jpg,7.19,7.87
1310,image_436_2.jpg,2.33,2.18
1311,image_437_0.jpg,7.36,7.1
1312,image_437_1.jpg,6.91,7.31
1313,image_437_2.jpg,3.06,2.98
1314,image_438_0.jpg,5.04,5.32
1315,image_438_1.jpg,5.63,6.63
1316,image_438_2.jpg,2.25,2.02
1317,image_439_0.jpg,5.15,4.93
1318,image_439_1.jpg,4.99,6.26
1319,image_439_2.jpg,2.3,2.14
1320,image_440_0.jpg,8.61,8.14
1321,image_440_1.jpg,8.54,8.84
1322,image_440_2.jpg,3.86,3.36
1323,image_441_0.jpg,7.68,7.43
1324,image_441_1.jpg,8.14,8.72
1325,image_441_2.jpg,2.81,2.29
1326,image_442_0.jpg,8.38,8.14
1327,image_442_1.jpg,8.0,8.49
1328,image_442_2.jpg,2.59,2.49
1329,image_443_0.jpg,8.13,7.7
1330,image_443_1.jpg,8.14,8.42
1331,image_443_2.jpg,2.84,2.76
1332,image_444_0.jpg,8.18,7.69
1333,image_444_1.jpg,7.94,8.38
1334,image_444_2.jpg,2.87,2.68
1335,image_445_0.jpg,7.91,7.73
1336,image_445_1.jpg,8.07,8.64
1337,image_445_2.jpg,2.92,2.67
1338,image_446_0.jpg,8.55,7.8
1339,image_446_1.jpg,8.45,8.65
1340,image_446_2.jpg,2.97,2.67
1341,image_447_0.jpg,5.95,5.61
1342,image_447_1.jpg,6.3,7.01
1343,image_447_2.jpg,2.63,2.4
1344,image_448_0.jpg,7.88,7.38
1345,image_448_1.jpg,7.12,7.56
1346,image_448_2.jpg,2.69,2.19
1347,image_449_0.jpg,7.98,7.34
1348,image_449_1.jpg,7.11,7.6
1349,image_449_2.jpg,2.31,2.19
1350,image_450_0.jpg,6.73,6.58
1351,image_450_1.jpg,6.12,7.12
1352,image_450_2.jpg,2.84,2.74
1353,image_451_0.jpg,8.24,7.74
1354,image_451_1.jpg,7.47,7.95
1355,image_451_2.jpg,2.62,2.31
1356,image_452_0.jpg,6.22,6.41
1357,image_452_1.jpg,5.9,6.7
1358,image_452_2.jpg,2.86,2.45
1359,image_453_0.jpg,6.58,6.36
1360,image_453_1.jpg,6.63,7.32
1361,image_453_2.jpg,3.04,2.66
1362,image_454_0.jpg,8.04,7.62
1363,image_454_1.jpg,8.15,8.19
1364,image_454_2.jpg,3.12,2.91
1365,image_455_0.jpg,8.08,7.41
1366,image_455_1.jpg,7.86,8.29
1367,image_455_2.jpg,3.02,2.61
1368,image_456_0.jpg,7.36,6.8
1369,image_456_1.jpg,7.15,7.54
1370,image_456_2.jpg,2.84,2.46
1371,image_457_0.jpg,7.97,7.71
1372,image_457_1.jpg,7.96,8.3
1373,image_457_2.jpg,3.32,2.9
1374,image_458_0.jpg,8.16,7.66
1375,image_458_1.jpg,8.09,8.4
1376,image_458_2.jpg,3.51,3.09
1377,image_459_0.jpg,8.04,7.59
